timestamp,open,high,low,close,volume
2019-11-14,1.8600,1.8900,1.6600,1.7500,46749927
2019-11-13,1.9000,1.9900,1.8500,1.9000,25008924
2019-11-12,1.9000,2.0500,1.8300,1.9400,27759462
2019-11-11,1.9000,1.9600,1.7800,1.8600,34321715
2019-11-08,2.1300,2.1300,1.9400,1.9800,38391160
2019-11-07,2.1100,2.2000,2.0500,2.0700,39506481
2019-11-06,2.4600,2.4600,1.9600,2.0300,114081935
2019-11-05,1.8800,2.3800,1.8000,2.3400,184185674
2019-11-04,1.6500,1.9000,1.5800,1.7100,61155341
2019-11-01,1.4900,1.5500,1.4900,1.5200,18017781
2019-10-31,1.4700,1.5400,1.4400,1.4500,22389506
2019-10-30,1.4200,1.4500,1.3600,1.4300,20823436
2019-10-29,1.4500,1.4500,1.3900,1.3900,22357503
2019-10-28,1.4289,1.5000,1.3800,1.4800,32720842
2019-10-25,1.5400,1.5550,1.5000,1.5100,20526780
2019-10-24,1.5700,1.6000,1.5300,1.5400,21601622
2019-10-23,1.5800,1.5950,1.5200,1.5300,12568506
2019-10-22,1.7000,1.7700,1.5200,1.5800,38989308
2019-10-21,1.5200,1.7700,1.4900,1.6900,40231114
2019-10-18,1.4500,1.5500,1.4400,1.5200,21479209
2019-10-17,1.4600,1.5000,1.4200,1.4600,18378816
2019-10-16,1.4600,1.5200,1.4000,1.4600,40798170
2019-10-15,1.6300,1.6400,1.5400,1.5500,27656939
2019-10-14,1.5600,1.5700,1.5200,1.5300,12585175
2019-10-11,1.5500,1.5900,1.5000,1.5600,25699823
2019-10-10,1.6400,1.6400,1.5000,1.5300,34019512
2019-10-09,1.7500,1.7600,1.5750,1.6400,35871977
2019-10-08,1.7300,1.8000,1.6600,1.7000,47176959
2019-10-07,1.5800,1.5900,1.4500,1.5500,26917362
2019-10-04,1.6000,1.6900,1.5600,1.6200,25295757
2019-10-03,1.5900,1.7000,1.4300,1.6400,58694851
2019-10-02,1.1900,1.6500,1.1900,1.5900,99214125
2019-10-01,1.5100,1.5100,1.2200,1.3200,88209364
2019-09-30,1.7200,1.7300,1.5300,1.5600,58923884
2019-09-27,1.9400,2.0000,1.7100,1.7500,59929003
2019-09-26,2.0500,2.0600,1.9000,1.9600,52810684
2019-09-25,2.1500,2.1500,2.0200,2.0500,39182553
2019-09-24,2.2200,2.2400,1.9700,2.1700,122251852
2019-09-23,2.9800,2.9800,2.7100,2.7200,40484874
2019-09-20,3.1400,3.1600,3.0200,3.0400,12039376
2019-09-19,3.1200,3.1600,3.0800,3.1000,8828965
2019-09-18,3.2100,3.2100,3.0300,3.0800,12552895
